station_id,station_name,latitude,longitude,station_type,network,coordinate_source,pretraining_value_source,operational_value_source,enabled,profile_land_only,profile_sea_only,profile_dpc_plus_sea,dist_to_coast_km,notes
LAND::DPC::48,Cormons,45.976776,13.453358,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,22.69800990937659,Physical station in the current federated DPC/regional catalog.
LAND::DPC::227,Scedina San Floriano,45.97707,13.59432,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,19.69419293212843,Physical station in the current federated DPC/regional catalog.
LAND::DPC::216,Lauzacco,45.981902,13.272524,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,32.426435371021185,Physical station in the current federated DPC/regional catalog.
LAND::DPC::238,Caneva,45.98485,12.46588,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,78.43418358043057,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::240,Vittorio Veneto,45.98539025,12.30760378,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,87.79849921233692,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::464,Nogarolo di Tarzo,45.98658333,12.24608334,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,91.6884303890337,Physical station in the current federated DPC/regional catalog.
LAND::DPC::629,Pordenone Comina,45.98689,12.65388,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,68.75333557356744,Physical station in the current federated DPC/regional catalog.
LAND::DPC::235,Dolegnano,45.99164,13.41224,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,25.79185914874048,Physical station in the current federated DPC/regional catalog.
LAND::DPC::86,Manzano,45.99165,13.390948,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,26.75568337323727,Physical station in the current federated DPC/regional catalog.
LAND::DPC::111,Pavia di Udine,45.992595,13.295932,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,31.817135936368135,Physical station in the current federated DPC/regional catalog.
LAND::DPC::59,Forcate,45.998401,12.588671,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,72.94702601227777,Physical station in the current federated DPC/regional catalog.
LAND::DPC::234,Buttrio,46.00439,13.35599,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,29.546935812078647,Physical station in the current federated DPC/regional catalog.
LAND::DPC::224,Rivis,46.009008,12.945618,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,55.712007412545084,Physical station in the current federated DPC/regional catalog.
LAND::DPC::47,Cordenons,46.009192,12.700403,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,68.61587369957942,Physical station in the current federated DPC/regional catalog.
LAND::DPC::107,Pantianicco,46.014152,13.039319,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,49.48677753410902,Physical station in the current federated DPC/regional catalog.
LAND::DPC::6,Arzenutto,46.016584,12.870542,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,61.36167781555348,Physical station in the current federated DPC/regional catalog.
LAND::DPC::231,Spessa di Cividale,46.033379,13.442843,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,28.657191033166125,Physical station in the current federated DPC/regional catalog.
LAND::DPC::558,Udine S+M,46.035204,13.226687,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,38.961116194765175,Physical station in the current federated DPC/regional catalog.
LAND::DPC::584,Gorgazzo,46.036896805409,12.496647834778,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,80.87222144493033,Physical station in the current federated DPC/regional catalog.
LAND::DPC::236,Premariacco Ipplis,46.03814,13.42421,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,29.767447905943474,Physical station in the current federated DPC/regional catalog.
LAND::DPC::215,Pradamano,46.04425,13.302889,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,35.577989712815786,Physical station in the current federated DPC/regional catalog.
LAND::DPC::70,Grions,46.047548,12.981692,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,55.18086474952962,Physical station in the current federated DPC/regional catalog.
LAND::DPC::141,Prepotto,46.048288,13.489992,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,28.889848284562234,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::22,Sant'Antonio Tortal,46.04834616,12.15448034,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,101.45259122442205,Physical station in the current federated DPC/regional catalog.
LAND::DPC::40,Col della Gallina meteo,46.055336,12.462044,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,84.19199979888425,Physical station in the current federated DPC/regional catalog.
LAND::DPC::29,Cerneglons,46.055799,13.317992,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,35.843653927304274,Physical station in the current federated DPC/regional catalog.
LAND::DPC::43,Colloredo di Prato,46.057162,13.139608,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,45.668106885469236,Physical station in the current federated DPC/regional catalog.
LAND::DPC::101,Orzano,46.06176,13.357942,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,34.60687907467297,Physical station in the current federated DPC/regional catalog.
LAND::DPC::514,Candaglia,46.064067,12.443082,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,85.90149095705787,Physical station in the current federated DPC/regional catalog.
LAND::DPC::8,Aviano,46.064625,12.603369,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,77.98873654124559,Physical station in the current federated DPC/regional catalog.
LAND::DPC::194,Udine,46.064985,13.236595,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,40.71907516129879,Physical station in the current federated DPC/regional catalog.
LAND::DPC::551,Vivaro,46.076489,12.768772,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,71.25139539289223,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::216,Cansiglio - Tramedere,46.07747932,12.41476528,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,88.48762977909651,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::266,Santa Giustina Bellunese,46.07841194,12.07247911,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,108.53165333720278,Physical station in the current federated DPC/regional catalog.
LAND::DPC::563,Cividale S+M,46.080373,13.420006,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,34.14178051847587,Physical station in the current federated DPC/regional catalog.
LAND::DPC::13,Basaldella di Vivaro,46.088296,12.790575,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,70.31698734609746,Physical station in the current federated DPC/regional catalog.
LAND::DPC::36,Cividale T. P.,46.096666,13.41823,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,35.85652038038287,Physical station in the current federated DPC/regional catalog.
LAND::DPC::569,Fagagna S+M,46.101703,13.0739,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,52.723405185896695,Physical station in the current federated DPC/regional catalog.
LAND::DPC::170,Spilimbergo,46.108589,12.882468,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,65.22466062696148,Physical station in the current federated DPC/regional catalog.
LAND::DPC::223,San Pietro al Natisone,46.114254,13.486846,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,36.0215918852617,Physical station in the current federated DPC/regional catalog.
LAND::DPC::56,Fagagna,46.1143,13.09823,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,52.210035561720964,Physical station in the current federated DPC/regional catalog.
LAND::DPC::197,Val dei Sass,46.114392,12.492302,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,87.61352118267718,Physical station in the current federated DPC/regional catalog.
LAND::DPC::505,Piancavallo,46.114924,12.524263,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,86.13102739555836,Physical station in the current federated DPC/regional catalog.
LAND::DPC::1,Adegliacco,46.115211,13.229024,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,45.286381412211334,Physical station in the current federated DPC/regional catalog.
LAND::DPC::3,Alnicco,46.117875,13.165936,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,48.735393359858676,Physical station in the current federated DPC/regional catalog.
LAND::DPC::9,Azzida,46.118391,13.494746,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,36.32630224745644,Physical station in the current federated DPC/regional catalog.
LAND::DPC::503,Val Sughet,46.118707,12.505972,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,87.33026422169672,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::92,Col Indes (Tambre),46.11907392,12.44015627,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,90.59239366318027,Physical station in the current federated DPC/regional catalog.
LAND::DPC::189,Tribil inferiore,46.119376554462,13.585106728836,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,35.5317072460742,Physical station in the current federated DPC/regional catalog.
LAND::DPC::133,Povoletto,46.122873,13.309328,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,42.35258144873891,Physical station in the current federated DPC/regional catalog.
LAND::DPC::181,Torreano T. Chiarò,46.125494,13.430038,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,38.50370925811806,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::346,La Secca,46.12987309,12.31830088,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,97.84909908096718,Physical station in the current federated DPC/regional catalog.
LAND::DPC::601,Faedis,46.1315,13.352652,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,41.523728133593416,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::25,Sospirolo,46.14063559,12.07539462,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,112.55654673976551,Physical station in the current federated DPC/regional catalog.
LAND::DPC::5,Arba,46.142589,12.808347,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,72.07078076660056,Physical station in the current federated DPC/regional catalog.
LAND::DPC::196,Vacile,46.144543,12.887664,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,67.0688358618921,Physical station in the current federated DPC/regional catalog.
LAND::DPC::512,San Mauro,46.14688,13.026494,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,58.75371657975256,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::93,Torch,46.15155195,12.36301566,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,97.23535247024918,Physical station in the current federated DPC/regional catalog.
LAND::DPC::190,Tricesimo,46.151582,13.213877,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,49.17980188842464,Physical station in the current federated DPC/regional catalog.
LAND::DPC::582,Savogna,46.155630081339,13.527176678181,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,39.942643176740205,Physical station in the current federated DPC/regional catalog.
LAND::DPC::581,Clodig,46.155714,13.592415,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,39.55793449314331,Physical station in the current federated DPC/regional catalog.
LAND::DPC::160,San Daniele del Friuli,46.15697,13.014047,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,60.21312275006824,Physical station in the current federated DPC/regional catalog.
LAND::DPC::568,Pala d'Altei,46.157276,12.597008,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,86.74235473787003,Physical station in the current federated DPC/regional catalog.
LAND::DPC::230,Savorgnano,46.163634,13.27627,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,47.54593426586226,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::264,Belluno - aeroporto,46.16467858,12.24470834,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,104.59461827326346,Physical station in the current federated DPC/regional catalog.
LAND::DPC::158,San Volfango,46.165041,13.642786,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,40.72511021316609,Physical station in the current federated DPC/regional catalog.
LAND::DPC::44,Colloredo M. A.,46.166856,13.146103,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,53.79552402079403,Physical station in the current federated DPC/regional catalog.
LAND::DPC::208,Zompitta meteo,46.171431,13.25473,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,49.16717643705608,Physical station in the current federated DPC/regional catalog.
LAND::DPC::524,Ravedis invaso,46.171862,12.656364,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,83.81581356925516,Physical station in the current federated DPC/regional catalog.
LAND::DPC::580,Attimis B.go Faris,46.173115,13.317904,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,46.864843849996156,Physical station in the current federated DPC/regional catalog.
LAND::DPC::144,Pulfero,46.173298,13.483116,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,42.4798118706654,Physical station in the current federated DPC/regional catalog.
LAND::DPC::85,Maniago,46.173929,12.718688,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,79.78126196922861,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::236,San Martino d'Alpago,46.18043287,12.39682227,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,97.95632096294646,Physical station in the current federated DPC/regional catalog.
LAND::DPC::607,Pinzano,46.181142,12.950781,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,65.6636027956972,Physical station in the current federated DPC/regional catalog.
LAND::DPC::600,Canebola,46.181545,13.393231,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,45.333424090080754,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::348,Roncadin (Chies d'Alpago),46.19073266,12.40789032,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,98.30263074436799,Physical station in the current federated DPC/regional catalog.
LAND::DPC::41,Collalto borgo di sotto,46.19208,13.203442,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,53.283280400423955,Physical station in the current federated DPC/regional catalog.
LAND::DPC::142,Prescudin,46.192728,12.489222,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,94.67899849820229,Physical station in the current federated DPC/regional catalog.
LAND::DPC::10,Barcis,46.192811,12.563615,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,91.19721024811204,Physical station in the current federated DPC/regional catalog.
LAND::DPC::615,Cavasso Nuovo,46.194425,12.775264,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,77.34415318214867,Physical station in the current federated DPC/regional catalog.
LAND::DPC::516,Montemaggiore,46.194466,13.532769,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,44.168990007260476,Physical station in the current federated DPC/regional catalog.
LAND::DPC::206,Zeglianutto,46.195981,13.153527,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,55.92969324156887,Physical station in the current federated DPC/regional catalog.
LAND::DPC::103,Pala Barzana,46.196015,12.659225,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,84.97004342069468,Physical station in the current federated DPC/regional catalog.
LAND::DPC::4,Andreis,46.198832,12.611949,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,88.26874389165269,Physical station in the current federated DPC/regional catalog.
LAND::DPC::605,Stupizza,46.201317,13.469899,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,45.741918617521065,Physical station in the current federated DPC/regional catalog.
LAND::DPC::173,Subit di Attimis,46.204826,13.351728,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,48.92890865644432,Physical station in the current federated DPC/regional catalog.
LAND::DPC::519,Matajur,46.211698,13.529182,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,46.10431414084853,Physical station in the current federated DPC/regional catalog.
LAND::DPC::515,Malghe Mersino,46.212423,13.524168,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,46.231817626348075,Physical station in the current federated DPC/regional catalog.
LAND::DPC::608,Poffabro,46.215047,12.707587,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,82.94663630984047,Physical station in the current federated DPC/regional catalog.
LAND::DPC::588,Tarcento Meteo,46.21651923701,13.224266767502,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,54.654404611758125,Physical station in the current federated DPC/regional catalog.
LAND::DPC::89,Meduno,46.217903,12.77291,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,78.98980454904245,Physical station in the current federated DPC/regional catalog.
LAND::DPC::229,Nimis Ramandolo,46.219088,13.263235,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,53.36674283417524,Physical station in the current federated DPC/regional catalog.
LAND::DPC::33,Cilia,46.225803,12.795091,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,78.1366996752133,Physical station in the current federated DPC/regional catalog.
LAND::DPC::80,Magnano in Riviera,46.228391,13.161542,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,58.44213939514458,Physical station in the current federated DPC/regional catalog.
LAND::DPC::37,Clauzetto,46.229907,12.917954,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,71.12728988990536,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::616,Fortogna (Longarone),46.231666,12.29032,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,107.61024081489755,Physical station in the current federated DPC/regional catalog.
LAND::DPC::102,Osoppo,46.236426,13.071473,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,63.40759798218903,Physical station in the current federated DPC/regional catalog.
LAND::DPC::523,Malga Valine,46.236487,12.675633,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,86.31427854165162,Physical station in the current federated DPC/regional catalog.
LAND::DPC::185,Tramonti invaso,46.240651,12.750119,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,81.89652567435273,Physical station in the current federated DPC/regional catalog.
LAND::DPC::94,Monte Prat,46.241361,12.993028,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,67.85996205901452,Physical station in the current federated DPC/regional catalog.
LAND::DPC::116,Platischis,46.242752,13.378085,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,52.12827844166788,Physical station in the current federated DPC/regional catalog.
LAND::DPC::565,Baldass,46.243419,12.572656,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,93.39736613161044,Physical station in the current federated DPC/regional catalog.
LAND::DPC::28,Cellino,46.246394,12.471192,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,100.29744060382205,Physical station in the current federated DPC/regional catalog.
LAND::DPC::222,Chievolis,46.254593,12.734103,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,83.80967653592431,Physical station in the current federated DPC/regional catalog.
LAND::DPC::21,Casera Pradut,46.256859,12.563928,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,94.75479523253172,Physical station in the current federated DPC/regional catalog.
LAND::DPC::16,Cà Selva invaso,46.258478,12.700746,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,86.130842130588,Physical station in the current federated DPC/regional catalog.
LAND::DPC::19,Campone,46.259451,12.831403,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,78.29912664928314,Physical station in the current federated DPC/regional catalog.
LAND::DPC::562,Gemona S+M,46.261279,13.12209,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,63.18249049558677,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::199,Longarone,46.26152058,12.30351169,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,109.47921726615976,Physical station in the current federated DPC/regional catalog.
LAND::DPC::610,Vedronza,46.261776,13.256179,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,57.801648083330136,Physical station in the current federated DPC/regional catalog.
LAND::DPC::522,Claut tre pini,46.263452,12.500334,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,99.3081614180635,Physical station in the current federated DPC/regional catalog.
LAND::DPC::124,Ponte Sambo,46.267018,13.329246,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,55.97831010166298,Physical station in the current federated DPC/regional catalog.
LAND::DPC::75,Lesis (ex Claut),46.272132,12.5446,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,96.91740281506073,Physical station in the current federated DPC/regional catalog.
LAND::DPC::54,Erto e Casso,46.277792,12.370662,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,107.70236071046942,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::19,Agordo,46.27804651,12.03319083,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,125.0585892422805,Physical station in the current federated DPC/regional catalog.
LAND::ARPAV::235,Soffranco,46.278202,12.24278045,physical_land,ARPAV,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,113.91283430720223,Physical station in the current federated DPC/regional catalog.
LAND::DPC::64,Gemona del Friuli,46.278771,13.141196,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,63.93965969339634,Physical station in the current federated DPC/regional catalog.
LAND::DPC::34,Cimolais,46.285646,12.440843,physical_land,DPC,DPC_stations_aggregated_dq.csv,ERA5_sampled_at_coordinate,DPC_regional_observation,True,True,False,True,104.49938158632548,Physical station in the current federated DPC/regional catalog.
